user_id,item_id,Title,Semester,Class,App,Lockdown,Ease, Age,Married,rating
253,48,30,2,1,0.25,3,0.0,2,0.0,1
231,62,63,1,1,0.75,3,0.5,4,0.0,4
153,20,12,1,1,0.75,3,0.5,3,0.0,4
122,57,67,2,1,0.75,3,0.5,2,0.0,4
183,3,38,1,2,0.5,3,0.25,3,0.0,3
140,11,43,1,2,1.0,2,0.5,2,0.0,5
158,21,10,1,1,1.0,3,1.0,3,1.0,5
356,26,26,1,1,0.75,3,1.0,3,0.0,2
71,32,16,1,3,0.5,3,0.75,3,0.0,3
282,43,28,2,1,0.25,3,0.0,2,0.0,1
124,59,69,1,1,0.25,3,0.5,3,1.0,5
60,20,12,1,3,0.75,1,0.75,5,1.0,5
374,63,45,2,1,1.0,3,0.75,3,0.0,5
124,57,67,1,1,1.0,3,1.0,3,1.0,5
342,6,11,1,2,0.75,3,1.0,2,0.0,4
131,37,27,2,3,0.25,3,0.5,2,0.0,2
208,29,37,1,1,0.0,3,0.25,2,0.0,2
78,37,27,2,1,0.5,3,0.0,1,1.0,3
278,52,6,2,3,0.25,2,0.5,2,0.0,3
317,33,50,1,1,0.5,3,0.5,5,1.0,5
16,35,60,2,1,0.25,3,0.25,2,0.0,1
420,68,2,1,1,1.0,3,1.0,3,0.0,5
442,62,63,1,1,1.0,3,0.5,3,0.0,5
441,32,16,1,1,0.75,3,0.25,1,1.0,4
27,20,12,1,1,1.0,3,0.75,3,0.0,5
325,26,26,2,3,0.5,3,0.25,2,0.0,2
20,2,23,1,2,0.5,2,0.5,2,0.0,4
299,46,35,1,1,0.5,3,0.75,2,1.0,4
167,28,39,1,1,0.5,3,0.25,2,0.0,1
241,20,12,1,1,1.0,3,0.5,2,0.0,5
136,60,66,1,1,0.75,3,0.75,2,0.0,5
241,26,26,1,1,0.0,3,0.0,2,0.0,1
406,63,45,1,1,0.75,3,0.5,2,0.0,4
122,47,8,2,1,0.25,3,0.0,2,0.0,2
393,5,5,1,2,0.75,3,0.75,2,0.0,4
7,27,49,1,1,1.0,3,1.0,3,0.0,5
108,61,25,1,3,0.0,3,0.0,1,1.0,1
382,54,55,2,3,0.75,2,0.25,2,0.0,2
68,29,37,1,1,0.75,3,0.75,2,0.0,5
140,1,48,1,2,0.5,2,0.25,2,0.0,4
299,37,27,1,1,0.5,3,0.5,2,1.0,3
262,20,12,1,1,0.75,3,0.75,2,1.0,5
434,62,63,1,3,0.0,2,0.75,5,1.0,1
80,2,23,1,2,0.25,2,0.5,3,1.0,2
250,37,27,1,3,0.75,3,1.0,3,0.0,4
107,56,18,1,1,0.5,3,1.0,3,0.0,4
395,58,1,1,1,0.5,3,0.5,2,0.0,1
412,56,18,1,1,0.5,1,0.75,3,1.0,2
246,31,9,2,1,0.5,3,0.5,3,0.0,4
1,31,9,1,3,0.5,3,0.5,2,0.0,2
78,22,33,2,1,0.0,3,0.0,1,1.0,1
111,37,27,2,1,1.0,3,0.75,3,0.0,5
314,63,45,2,1,0.25,3,0.25,2,0.0,1
360,42,13,1,1,0.0,3,0.25,2,0.0,2
330,48,30,1,1,1.0,3,1.0,2,0.0,5
184,55,29,1,1,1.0,3,1.0,3,0.0,5
428,56,18,1,3,0.75,3,0.75,1,1.0,5
170,16,52,1,2,0.5,3,0.5,3,0.0,3
232,27,49,1,1,0.75,3,0.75,3,0.0,4
122,27,49,1,1,0.25,3,0.0,2,0.0,2
4,29,37,1,3,0.75,3,0.75,3,1.0,5
414,38,57,2,1,1.0,3,0.5,2,0.0,2
299,34,42,1,1,0.75,3,0.5,2,1.0,4
111,45,68,2,1,1.0,3,1.0,3,0.0,5
286,37,27,1,1,0.75,3,0.75,3,0.0,5
194,59,69,1,3,0.75,1,0.75,2,0.0,4
96,60,66,1,1,0.0,3,0.25,1,1.0,2
304,31,9,2,1,0.75,3,0.75,3,0.0,5
249,39,14,1,1,1.0,3,1.0,2,0.0,5
145,45,68,1,3,1.0,3,1.0,2,0.0,5
141,48,30,1,3,0.75,3,0.5,3,0.0,5
315,55,29,1,1,1.0,3,1.0,3,0.0,5
136,29,37,1,1,0.75,3,0.75,2,0.0,4
103,32,16,1,3,1.0,3,0.75,3,1.0,5
438,1,48,2,2,0.0,3,0.25,2,0.0,1
160,22,33,1,3,0.75,3,0.5,3,1.0,4
300,23,62,1,3,0.25,3,0.5,2,0.0,1
348,13,34,1,2,0.5,2,0.5,2,0.0,4
386,27,49,2,1,0.5,3,0.75,2,0.0,4
347,1,48,2,2,0.75,3,0.75,4,0.0,4
202,22,33,2,3,0.75,2,0.5,3,0.0,5
319,30,20,1,1,1.0,1,1.0,2,0.0,2
123,21,10,1,3,0.5,1,0.5,2,0.0,4
71,29,37,1,3,0.75,3,0.75,3,0.0,4
198,26,26,1,1,0.25,3,0.25,2,0.0,3
116,32,16,1,1,0.75,3,0.75,2,0.0,3
411,48,30,1,1,0.75,3,1.0,1,0.0,4
115,35,60,1,1,0.0,3,0.0,1,1.0,1
154,25,36,1,1,0.75,3,0.75,3,1.0,5
400,41,7,1,3,1.0,1,1.0,3,1.0,5
199,48,30,1,1,0.75,3,1.0,5,1.0,4
254,33,50,1,1,0.25,3,0.25,2,0.0,1
89,40,3,2,1,1.0,3,0.75,2,0.0,5
445,19,51,2,2,0.5,3,0.5,5,1.0,3
93,37,27,1,1,1.0,3,1.0,3,1.0,5
71,42,13,1,3,0.0,3,0.0,3,0.0,2
192,39,14,1,1,1.0,3,1.0,3,0.0,5
397,22,33,2,3,0.5,2,0.25,2,0.0,2
414,39,14,1,3,1.0,3,1.0,2,0.0,4
246,39,14,2,1,0.5,3,0.25,3,0.0,4
4,24,46,1,1,0.25,3,0.5,3,1.0,2
181,39,14,1,1,0.75,3,0.5,3,0.0,4
350,43,28,1,1,1.0,3,1.0,3,0.0,5
8,17,22,1,2,0.5,2,0.5,2,0.0,3
375,39,14,2,1,0.75,3,0.5,2,0.0,4
81,50,61,1,1,1.0,3,0.75,2,0.0,3
300,63,45,1,3,0.5,3,0.75,2,0.0,5
328,56,18,1,1,0.75,3,0.5,2,0.0,5
376,65,70,2,1,1.0,3,0.5,3,0.0,5
58,55,29,1,1,1.0,3,0.5,3,0.0,4
365,29,37,2,1,0.5,3,0.5,3,1.0,3
358,29,37,1,3,0.5,2,0.0,2,0.0,2
343,27,49,2,1,1.0,3,1.0,1,1.0,5
154,23,62,1,1,0.75,3,0.75,3,1.0,3
76,37,27,2,1,0.0,3,0.25,2,0.0,1
28,67,47,1,1,0.0,3,0.25,2,0.0,1
315,48,30,1,1,1.0,3,0.75,3,0.0,5
291,55,29,2,1,0.75,3,0.75,2,0.0,4
144,40,3,1,1,0.75,3,0.75,2,0.0,4
299,39,14,1,1,0.75,3,0.5,2,1.0,5
232,68,2,1,1,0.5,3,0.75,3,0.0,4
258,34,42,2,1,0.0,3,0.0,2,0.0,1
136,48,30,1,1,1.0,3,0.75,2,0.0,5
350,48,30,1,1,0.5,3,0.5,3,0.0,3
276,38,57,1,3,0.5,2,0.5,2,0.0,3
13,41,7,1,3,0.0,2,0.0,5,0.0,1
321,20,12,1,3,0.75,3,0.75,2,0.0,4
16,57,67,2,1,0.25,3,0.25,2,0.0,1
422,33,50,2,3,0.5,3,0.75,3,0.0,3
373,25,36,1,1,1.0,3,1.0,3,1.0,5
109,65,70,1,1,0.5,3,0.0,1,1.0,3
87,23,62,2,1,0.5,3,0.5,3,0.0,2
362,30,20,2,3,1.0,3,0.75,3,0.0,4
341,50,61,1,3,0.75,3,0.75,2,0.0,5
424,37,27,2,1,0.25,3,0.5,3,0.0,2
274,58,1,2,3,1.0,3,1.0,2,0.0,3
421,8,44,2,2,1.0,3,0.5,2,0.0,5
10,63,45,1,3,0.25,3,0.25,3,0.0,1
370,24,46,2,1,0.5,3,0.25,2,0.0,2
92,45,68,2,3,0.75,2,0.75,2,0.0,5
420,29,37,1,1,1.0,3,0.75,3,0.0,5
414,24,46,1,3,1.0,3,0.75,2,0.0,5
37,34,42,1,1,0.75,3,0.75,3,0.0,3
160,40,3,1,1,0.75,3,0.75,3,1.0,5
302,31,9,2,3,0.75,3,0.5,3,0.0,4
396,26,26,1,3,0.25,3,0.25,3,0.0,1
182,62,63,2,3,0.75,2,0.5,5,0.0,4
262,47,8,1,1,0.25,3,0.25,2,1.0,2
365,31,9,2,1,0.25,3,0.5,3,1.0,3
137,21,10,2,1,0.0,3,0.0,5,1.0,1
300,31,9,2,1,1.0,3,0.25,2,0.0,1
332,28,39,1,1,0.5,3,0.0,2,0.0,1
102,25,36,1,3,0.75,3,0.5,3,0.0,4
436,40,3,1,1,0.75,3,0.75,3,0.0,4
420,33,50,1,1,1.0,3,1.0,3,0.0,4
365,21,10,1,3,0.0,3,0.0,3,1.0,1
136,59,69,1,1,0.5,3,0.5,2,0.0,3
415,48,30,1,1,0.25,3,0.25,2,0.0,1
244,61,25,1,1,0.75,3,0.75,1,0.0,4
78,59,69,2,1,0.5,3,0.25,1,1.0,4
437,64,32,1,3,1.0,2,0.5,2,0.0,5
116,53,19,1,1,0.75,3,0.75,2,0.0,4
319,32,16,1,1,0.75,1,0.75,2,0.0,2
317,35,60,1,1,0.0,3,0.5,5,1.0,1
377,67,47,1,3,0.5,3,0.5,2,1.0,2
378,50,61,2,1,1.0,3,0.5,3,0.0,5
273,50,61,2,3,0.25,2,0.25,3,0.0,1
403,27,49,1,3,1.0,3,0.75,2,0.0,5
304,26,26,2,1,0.25,3,0.0,3,0.0,1
102,62,63,1,3,0.5,3,1.0,3,0.0,3
300,54,55,1,3,0.75,3,1.0,2,0.0,5
441,43,28,1,1,0.25,3,0.0,1,1.0,1
304,50,61,2,1,0.25,3,0.0,3,0.0,2
395,46,35,1,1,1.0,3,0.5,2,0.0,5
312,20,12,2,1,0.75,3,0.75,2,0.0,4
78,22,33,1,3,0.75,3,0.25,1,1.0,5
9,13,34,1,2,1.0,2,1.0,3,0.0,5
80,12,56,1,2,0.5,2,0.5,3,1.0,4
395,56,18,1,1,1.0,3,0.5,2,0.0,5
246,65,70,2,1,0.5,3,0.5,3,0.0,4
222,39,14,1,1,0.75,3,1.0,3,0.0,5
213,39,14,2,1,1.0,3,0.5,3,1.0,5
294,64,32,2,3,1.0,2,0.5,2,0.0,5
47,31,9,2,3,1.0,3,0.75,3,0.0,5
345,37,27,2,1,0.5,3,0.25,2,0.0,3
380,24,46,1,1,0.25,3,0.5,3,0.0,5
139,39,14,2,3,1.0,2,0.75,3,0.0,4
356,29,37,1,1,1.0,3,1.0,3,0.0,5
281,53,19,1,1,1.0,3,1.0,5,1.0,5
409,57,67,2,1,1.0,3,1.0,2,0.0,5
303,22,33,2,3,1.0,3,0.5,3,0.0,3
297,62,63,2,1,0.5,3,0.5,2,0.0,1
106,8,44,1,2,0.75,2,0.75,2,0.0,4
69,59,69,2,3,0.5,2,0.75,2,0.0,3
365,56,18,1,3,1.0,3,0.5,3,1.0,5
383,46,35,1,3,0.25,3,0.75,3,0.0,2
322,24,46,1,1,0.5,3,0.0,3,0.0,1
194,49,21,1,3,0.0,1,0.5,2,0.0,1
244,34,42,1,1,1.0,3,0.75,1,0.0,4
86,49,21,1,1,1.0,3,0.5,3,0.0,5
363,64,32,1,1,0.5,3,0.5,2,0.0,5
28,62,63,1,1,0.75,3,0.5,2,0.0,4
44,21,10,1,1,0.25,3,0.25,2,0.0,3
314,38,57,2,1,0.5,3,0.25,2,0.0,2
107,63,45,1,1,0.25,3,0.25,3,0.0,2
226,23,62,2,3,0.25,2,0.0,1,0.0,1
244,8,44,1,2,0.25,3,0.0,1,0.0,2
71,40,3,1,3,1.0,3,0.75,3,0.0,4
132,29,37,1,1,1.0,3,0.25,3,0.0,5
249,32,16,1,1,0.0,3,0.25,2,0.0,1
26,39,14,1,1,0.25,3,0.0,2,0.0,1
193,56,18,1,1,0.75,3,0.5,3,0.0,4
417,41,7,1,3,0.75,3,0.5,3,0.0,4
221,62,63,1,1,0.75,3,0.25,2,0.0,5
125,33,50,1,1,0.0,3,0.5,2,0.0,1
53,25,36,2,1,0.75,3,0.0,2,0.0,4
24,20,12,1,1,1.0,3,0.75,2,0.0,5
7,59,69,1,1,1.0,3,0.25,3,0.0,5
176,51,15,1,1,0.5,3,0.75,3,0.0,1
353,47,8,2,1,0.5,3,0.5,3,0.0,2
291,33,50,2,1,0.5,3,0.5,2,0.0,4
177,20,12,1,1,1.0,1,0.75,3,1.0,5
389,29,37,2,1,1.0,3,0.5,2,0.0,5
72,46,35,2,1,0.75,3,0.75,2,0.0,4
331,0,17,2,2,1.0,3,0.75,2,0.0,4
285,48,30,1,1,1.0,3,1.0,2,0.0,5
438,5,5,2,2,0.0,3,0.25,2,0.0,3
200,9,59,2,2,1.0,3,0.75,3,0.0,5
131,56,18,2,3,0.25,3,0.25,2,0.0,3
300,58,1,1,3,0.5,3,0.75,2,0.0,5
27,63,45,1,1,0.0,3,0.5,3,0.0,2
191,29,37,2,1,0.75,3,0.5,2,0.0,4
81,46,35,1,1,0.5,3,0.5,2,0.0,5
315,20,12,1,1,1.0,3,1.0,3,0.0,5
272,29,37,1,3,0.75,3,0.75,2,0.0,4
420,57,67,1,1,1.0,3,1.0,3,0.0,4
235,62,63,1,1,0.75,1,0.5,2,0.0,5
350,36,64,1,1,0.5,3,0.5,3,0.0,5
171,7,24,1,2,0.75,3,0.75,2,0.0,4
103,33,50,1,3,0.5,3,0.5,3,1.0,3
421,29,37,2,3,1.0,3,0.5,2,0.0,4
328,26,26,1,1,0.25,3,0.5,2,0.0,1
198,52,6,1,1,0.25,3,0.25,2,0.0,2
187,34,42,1,3,0.0,3,0.25,3,0.0,2
417,35,60,1,1,0.5,3,0.25,3,0.0,3
272,21,10,1,3,1.0,3,0.75,2,0.0,5
416,20,12,1,1,0.0,3,0.5,2,0.0,1
342,26,26,1,1,0.5,3,0.75,2,0.0,4
343,24,46,2,1,0.75,3,0.75,1,1.0,5
81,49,21,1,1,0.75,3,0.0,2,0.0,5
294,35,60,2,3,0.0,2,0.5,2,0.0,1
121,9,59,2,2,0.25,3,0.0,2,0.0,2
371,24,46,1,3,0.5,3,0.5,3,0.0,4
437,25,36,1,3,0.75,2,0.75,2,0.0,4
66,3,38,1,2,0.25,2,0.25,2,0.0,1
212,34,42,2,3,1.0,2,0.25,3,0.0,4
363,35,60,1,1,0.5,3,0.5,2,0.0,4
79,24,46,1,3,0.75,3,0.75,2,0.0,2
229,47,8,1,1,1.0,3,0.75,3,0.0,3
78,45,68,2,1,1.0,3,1.0,1,1.0,5
73,7,24,1,2,0.5,2,0.5,2,0.0,4
147,37,27,2,1,0.5,3,0.5,3,0.0,3
136,36,64,1,1,1.0,3,0.75,2,0.0,5
1,37,27,2,1,0.75,3,1.0,2,0.0,3
139,67,47,2,3,1.0,2,0.75,3,0.0,2
352,0,17,1,2,0.75,3,0.75,2,0.0,4
145,38,57,1,3,0.25,3,0.25,2,0.0,1
422,35,60,2,3,1.0,3,0.5,3,0.0,2
28,34,42,1,1,0.75,3,0.5,2,0.0,4
283,64,32,1,1,0.75,3,0.5,2,0.0,3
397,33,50,2,3,0.5,2,0.25,2,0.0,4
154,18,53,1,2,0.75,3,0.75,3,1.0,5
344,62,63,1,1,0.75,3,0.5,3,0.0,3
137,31,9,2,1,0.75,3,0.75,5,1.0,4
218,53,19,1,1,0.25,3,0.75,3,1.0,2
28,43,28,1,3,0.25,3,0.5,2,0.0,1
287,32,16,1,1,0.75,3,0.5,2,0.0,3
32,66,4,2,3,0.75,2,0.5,2,0.0,5
397,67,47,2,3,0.25,2,0.25,2,0.0,1
337,24,46,1,1,1.0,1,0.75,3,0.0,5
229,20,12,1,1,0.75,3,0.75,3,0.0,5
119,31,9,1,1,0.5,3,0.75,5,1.0,3
172,25,36,2,3,0.75,1,0.75,3,1.0,4
41,61,25,1,1,0.75,3,0.75,3,0.0,4
27,27,49,1,1,0.5,3,0.5,3,0.0,2
224,11,43,2,2,0.25,3,0.25,3,0.0,1
89,22,33,2,1,0.5,3,0.5,2,0.0,3
389,67,47,2,1,1.0,3,0.5,2,0.0,5
218,56,18,1,1,0.25,3,0.75,3,1.0,2
390,20,12,2,3,0.75,3,0.5,3,0.0,4
343,64,32,2,1,1.0,3,1.0,1,1.0,5
6,66,4,1,3,0.5,2,0.5,3,0.0,2
134,11,43,1,2,0.75,2,0.5,3,0.0,5
290,5,5,1,2,0.75,3,0.75,2,0.0,4
49,35,60,2,3,0.0,2,0.75,3,0.0,1
315,68,2,1,1,1.0,3,1.0,3,0.0,5
64,30,20,1,1,1.0,3,0.75,3,0.0,4
56,0,17,1,2,1.0,3,0.5,2,0.0,4
265,68,2,1,1,0.5,3,0.5,3,0.0,4
312,69,65,2,3,1.0,3,1.0,2,0.0,5
374,23,62,2,3,0.0,3,0.5,3,0.0,1
113,64,32,1,1,1.0,3,0.5,5,1.0,5
181,60,66,1,1,1.0,3,0.5,3,0.0,5
424,37,27,2,3,0.25,3,0.5,3,0.0,2
111,67,47,2,1,0.25,3,0.25,3,0.0,2
248,38,57,1,1,0.5,3,0.25,2,0.0,2
308,3,38,1,2,0.5,2,0.5,2,0.0,4
60,43,28,1,3,0.5,1,0.5,5,1.0,3
61,63,45,1,1,0.75,3,0.5,2,0.0,4
345,23,62,2,1,0.5,3,0.5,2,0.0,2
310,31,9,1,1,0.75,3,0.75,2,0.0,4
119,28,39,1,1,0.5,3,0.75,5,1.0,3
359,64,32,2,3,0.75,3,1.0,2,1.0,4
34,23,62,2,3,0.25,3,0.5,3,0.0,3
417,29,37,1,3,1.0,3,1.0,3,0.0,5
114,31,9,2,1,0.0,3,0.5,5,1.0,1
308,17,22,1,2,0.75,2,0.75,2,0.0,4
191,59,69,2,1,0.75,3,0.5,2,0.0,4
418,55,29,1,3,0.75,3,0.75,3,0.0,5
412,29,37,1,1,1.0,1,0.75,3,1.0,5
397,68,2,2,3,0.5,2,0.25,2,0.0,4
191,26,26,2,1,0.25,3,0.0,2,0.0,2
122,49,21,2,3,0.5,3,0.0,2,0.0,2
26,31,9,1,1,0.75,3,0.25,2,0.0,4
136,67,47,1,3,0.0,3,0.25,2,0.0,1
397,35,60,2,3,0.5,2,0.25,2,0.0,4
96,50,61,1,1,0.0,3,0.25,1,1.0,2
